CONTROL,VIV_SEL,HOGAR,RESUL_H,N_INF,R_SEL,TOT_PER,FAC_HOG,DOM,EST,UPM
2640371,01,01,B,02,01,03,000458,U,189,09262
2640371,02,01,B,01,03,08,000458,U,189,09262
2640371,03,01,A,01,01,02,000458,U,189,09262
2640371,04,01,B,01,01,05,000458,U,189,09262
2640371,05,01,B,01,01,01,000458,U,189,09262
2640379,01,01,A,01,04,05,000597,U,190,09263
2640379,04,01,B,02,01,02,000597,U,190,09263
2640399,01,01,B,01,01,01,000412,U,190,09264
2640399,02,01,B,01,01,03,000412,U,190,09264
2640399,03,01,B,01,01,03,000412,U,190,09264
2640399,03,02,B,02,01,02,000412,U,190,09264
2640399,04,01,A,01,01,02,000412,U,190,09264
2640399,05,01,A,01,01,02,000412,U,190,09264
2640405,01,01,B,01,03,10,000540,U,189,09265
2640405,02,01,A,02,02,04,000540,U,189,09265
2640405,03,01,B,02,02,03,000540,U,189,09265
2640405,04,01,A,01,01,02,000540,U,189,09265
2640405,05,01,B,01,02,02,000540,U,189,09265
2640406,01,01,A,02,02,04,000545,U,191,09266
2640406,02,01,A,02,01,02,000545,U,191,09266
2640406,04,01,A,02,04,06,000545,U,191,09266
2640406,05,01,B,02,02,03,000545,U,191,09266
2640407,01,01,B,01,01,03,000426,U,190,09267
2640407,02,01,A,02,02,05,000426,U,190,09267
2640407,03,01,B,03,02,06,000426,U,190,09267
2640407,04,01,A,01,01,02,000426,U,190,09267
2640407,05,01,A,02,01,05,000426,U,190,09267
2640412,01,01,A,02,01,04,000416,U,190,09268
2640412,02,01,A,02,02,04,000416,U,190,09268
2640412,03,01,A,02,02,04,000416,U,190,09268
2640412,04,01,B,02,02,04,000416,U,190,09268
2640412,05,01,B,01,01,02,000416,U,190,09268
2640413,01,01,B,02,01,05,000445,U,189,09269
2640413,03,01,A,01,02,04,000445,U,189,09269
2640413,04,01,B,02,01,05,000445,U,189,09269
2640413,05,01,B,01,02,02,000445,U,189,09269
2650001,03,01,A,02,01,02,000500,U,191,09270
2650001,04,01,B,02,01,03,000500,U,191,09270
2650001,05,01,B,01,04,04,000500,U,191,09270
2650002,01,01,B,02,02,04,000485,U,190,09271
2650002,02,01,A,01,02,04,000485,U,190,09271
2650002,05,01,A,01,02,03,000485,U,190,09271
2650003,01,01,B,01,04,05,000464,U,189,09272
2650003,02,01,A,01,03,04,000464,U,189,09272
2650003,03,01,B,01,01,03,000464,U,189,09272
2650003,04,01,A,01,01,05,000464,U,189,09272
2650003,05,01,A,01,02,05,000464,U,189,09272
2650004,01,01,B,02,01,03,000381,U,190,09273
2650004,02,01,B,02,01,04,000381,U,190,09273
2650004,04,01,A,01,01,01,000381,U,190,09273
2650005,01,01,A,01,01,01,000455,U,189,09274
2650005,02,01,B,01,02,05,000455,U,189,09274
2650005,03,01,B,01,02,02,000455,U,189,09274
2650005,04,01,A,01,02,03,000455,U,189,09274
2650005,05,01,A,01,01,05,000455,U,189,09274
2650007,01,01,A,02,02,02,001061,U,191,09275
2650007,02,01,B,01,01,01,001061,U,191,09275
2650007,03,01,A,01,02,03,001061,U,191,09275
2650007,04,01,B,01,01,02,001061,U,191,09275
2650007,05,01,A,01,01,05,001061,U,191,09275
2650008,01,01,B,01,01,01,000448,U,189,09276
2650008,02,01,B,05,01,07,000448,U,189,09276
2650008,03,01,B,01,02,09,000448,U,189,09276
2650008,04,01,B,01,01,01,000448,U,189,09276
2650010,01,01,B,02,02,04,000565,C,184,09277
2650010,02,01,B,02,02,04,000565,C,184,09277
2650010,03,01,B,04,02,06,000565,C,184,09277
2650010,04,01,B,02,01,03,000565,C,184,09277
2650010,05,01,B,02,02,06,000565,C,184,09277
2650010,06,01,B,01,02,02,000565,C,184,09277
2650010,07,01,A,01,01,02,000565,C,184,09277
2650010,08,01,B,02,01,04,000565,C,184,09277
2650010,09,01,B,02,01,02,000565,C,184,09277
2650010,10,01,B,02,01,02,000565,C,184,09277
2650010,11,01,C,02,03,05,000000,C,184,09277
2650010,12,01,C,01,03,04,000000,C,184,09277
2650010,13,01,C,01,03,03,000000,C,184,09277
2650010,14,01,B,02,02,05,000565,C,184,09277
2650010,15,01,C,01,02,05,000000,C,184,09277
2650010,16,01,B,02,03,06,000565,C,184,09277
2650010,17,01,B,01,03,03,000565,C,184,09277
2650010,18,01,B,02,01,02,000565,C,184,09277
2650010,19,01,B,02,01,05,000565,C,184,09277
2650010,20,01,B,02,02,03,000565,C,184,09277
2650011,01,01,B,04,04,04,000425,U,190,09278
2650011,03,01,A,02,02,05,000425,U,190,09278
2650011,04,01,B,03,02,03,000425,U,190,09278
2650011,05,01,B,02,03,05,000425,U,190,09278
2650012,01,01,A,02,02,04,000486,U,189,09279
2650012,02,01,A,02,04,04,000486,U,189,09279
2650012,03,01,A,01,01,04,000486,U,189,09279
2650012,04,01,B,02,01,09,000486,U,189,09279
2650012,05,01,A,02,01,04,000486,U,189,09279
2650013,01,01,B,01,01,01,000538,U,191,09280
2650013,02,01,B,02,02,03,000538,U,191,09280
2650013,04,01,B,01,05,05,000538,U,191,09280
2650013,05,01,B,01,03,03,000538,U,191,09280
2650014,01,01,C,01,03,03,000000,U,190,09281
2650014,02,01,A,01,01,01,000410,U,190,09281
2650014,03,01,B,01,02,03,000410,U,190,09281
2650014,04,01,A,01,01,04,000410,U,190,09281
2650014,05,01,A,02,01,05,000410,U,190,09281
2650015,01,01,B,01,01,02,000474,U,189,09282
2650015,02,01,A,01,02,05,000474,U,189,09282
2650015,03,01,B,01,01,01,000474,U,189,09282
2650015,04,01,B,02,01,06,000474,U,189,09282
2650015,05,01,B,02,01,02,000474,U,189,09282
2650016,01,01,B,02,03,03,000650,U,188,09283
2650016,03,01,B,02,02,04,000650,U,188,09283
2650016,04,01,B,02,02,05,000650,U,188,09283
2650016,05,01,B,02,02,04,000650,U,188,09283
2650017,01,01,A,01,02,06,000433,U,190,09284
2650017,02,01,B,01,01,03,000433,U,190,09284
2650017,03,01,B,02,02,04,000433,U,190,09284
2650017,04,01,B,02,02,04,000433,U,190,09284
2650019,01,01,B,02,01,02,000547,C,184,09285
2650019,02,01,B,02,02,04,000547,C,184,09285
2650019,03,01,B,03,03,03,000547,C,184,09285
2650019,05,01,B,02,01,02,000547,C,184,09285
2650019,06,01,B,01,01,02,000547,C,184,09285
2650019,07,01,C,01,02,03,000000,C,184,09285
2650019,08,01,B,02,01,02,000547,C,184,09285
2650019,09,01,B,01,01,04,000547,C,184,09285
2650019,10,01,B,01,01,02,000547,C,184,09285
2650019,13,01,A,02,01,03,000547,C,184,09285
2650019,14,01,B,02,02,03,000547,C,184,09285
2650019,15,01,B,01,01,02,000547,C,184,09285
2650019,16,01,C,02,01,04,000000,C,184,09285
2650019,17,01,B,01,01,01,000547,C,184,09285
2650019,18,01,B,03,03,03,000547,C,184,09285
2650019,19,01,B,01,01,02,000547,C,184,09285
2650019,20,01,B,02,01,03,000547,C,184,09285
2650030,01,01,B,02,01,03,000403,U,190,09286
2650030,03,01,A,01,01,02,000403,U,190,09286
2650030,04,01,A,01,02,05,000403,U,190,09286
2650030,05,01,B,02,02,03,000403,U,190,09286
2650031,01,01,B,02,01,06,000475,U,191,09287
2650031,02,01,B,01,01,02,000475,U,191,09287
2650031,03,01,B,02,02,02,000475,U,191,09287
2650031,04,01,A,02,02,04,000475,U,191,09287
2650031,05,01,B,01,02,04,000475,U,191,09287
2650032,01,01,A,01,02,05,000481,U,189,09288
2650032,02,01,A,02,02,02,000481,U,189,09288
2650032,03,01,B,02,02,03,000481,U,189,09288
2650032,04,01,B,02,02,04,000481,U,189,09288
2650032,05,01,A,01,01,04,000481,U,189,09288
2650033,01,01,B,02,01,03,000395,U,190,09289
2650033,02,01,B,02,01,02,000395,U,190,09289
2650033,03,01,B,01,01,05,000395,U,190,09289
2650033,04,01,B,03,03,03,000395,U,190,09289
2650036,01,01,A,01,01,01,000427,U,190,09290
2650036,02,01,B,02,01,03,000427,U,190,09290
2650037,01,01,B,02,02,04,000482,U,189,09291
2650037,04,01,B,02,02,04,000482,U,189,09291
2650037,05,01,B,04,01,05,000482,U,189,09291
2650038,01,01,A,01,02,02,000665,C,184,09292
2650038,02,01,B,01,01,01,000665,C,184,09292
2650038,06,01,B,01,01,02,000665,C,184,09292
2650038,07,01,A,02,01,04,000665,C,184,09292
2650038,08,01,A,02,02,06,000665,C,184,09292
2650038,09,01,A,01,01,03,000665,C,184,09292
2650038,10,01,B,02,02,02,000665,C,184,09292
2650038,11,01,A,02,01,03,000665,C,184,09292
2650038,13,01,B,01,02,03,000665,C,184,09292
2650038,14,01,B,01,02,03,000665,C,184,09292
2650038,15,01,B,02,02,05,000665,C,184,09292
2650038,16,01,A,02,03,05,000665,C,184,09292
2650038,17,01,A,03,02,05,000665,C,184,09292
2650038,19,01,B,03,03,05,000665,C,184,09292
2650039,01,01,B,01,01,04,000476,U,190,09293
2650039,02,01,B,01,01,01,000476,U,190,09293
2650039,03,01,B,02,01,02,000476,U,190,09293
2650039,04,01,B,02,03,06,000476,U,190,09293
2650039,05,01,B,01,02,02,000476,U,190,09293
2650040,01,01,A,01,01,05,000503,U,189,09294
2650040,02,01,B,01,01,01,000503,U,189,09294
2650040,04,01,B,02,02,02,000503,U,189,09294
2650040,05,01,A,02,01,04,000503,U,189,09294
2650041,01,01,B,03,03,04,000450,U,190,09295
2650041,02,01,A,02,02,02,000450,U,190,09295
2650041,03,01,A,01,02,04,000450,U,190,09295
2650041,04,01,A,01,01,01,000450,U,190,09295
2650041,05,01,A,02,02,04,000450,U,190,09295
2650043,01,01,C,01,02,04,000000,U,191,09296
2650043,02,01,C,01,02,04,000000,U,191,09296
2650043,03,01,A,02,01,03,000519,U,191,09296
2650043,04,01,B,02,03,04,000519,U,191,09296
2650043,05,01,B,02,02,04,000519,U,191,09296
2650044,01,01,A,02,02,05,000447,U,190,09297
2650044,03,01,B,01,01,02,000447,U,190,09297
2650044,04,01,B,01,01,03,000447,U,190,09297
2650044,05,01,B,01,01,01,000447,U,190,09297
2650045,01,01,B,01,01,04,000502,U,189,09298
2650045,02,01,B,01,01,01,000502,U,189,09298
2650045,03,01,B,01,02,02,000502,U,189,09298
2650045,04,01,B,01,01,01,000502,U,189,09298
2650045,05,01,B,01,01,01,000502,U,189,09298
2650046,02,01,B,04,03,04,000431,U,190,09299
2650046,04,01,B,02,03,04,000431,U,190,09299
2650046,05,01,A,02,02,03,000431,U,190,09299
2650048,01,01,B,02,01,06,000373,C,184,09300
2650048,02,01,A,01,01,03,000373,C,184,09300
2650048,03,01,B,02,01,03,000373,C,184,09300
2650048,04,01,B,02,01,05,000373,C,184,09300
2650048,05,01,A,04,04,06,000373,C,184,09300
2650048,06,01,A,02,01,03,000373,C,184,09300
2650048,07,01,A,01,01,05,000373,C,184,09300
2650048,09,01,A,01,01,05,000373,C,184,09300
2650048,10,01,A,01,01,04,000373,C,184,09300
2650048,11,01,A,01,01,01,000373,C,184,09300
2650048,12,01,A,01,01,04,000373,C,184,09300
2650048,13,01,A,02,02,04,000373,C,184,09300
2650048,14,01,A,01,01,04,000373,C,184,09300
2650048,16,01,B,02,04,04,000373,C,184,09300
2650048,17,01,A,02,02,04,000373,C,184,09300
2650048,18,01,B,01,01,02,000373,C,184,09300
2650048,19,01,A,01,01,04,000373,C,184,09300
2650048,20,01,A,01,01,03,000373,C,184,09300
2650049,02,01,B,01,03,04,000596,U,191,09301
2650049,03,01,A,01,05,06,000596,U,191,09301
2650049,04,01,A,01,01,02,000596,U,191,09301
2650049,05,01,A,01,03,04,000596,U,191,09301
2650050,01,01,A,01,02,02,000351,U,190,09302
2650050,02,01,B,02,02,04,000351,U,190,09302
2650050,03,01,A,01,01,01,000351,U,190,09302
2650050,04,01,A,02,02,02,000351,U,190,09302
2650050,05,01,B,02,01,02,000351,U,190,09302
2650052,01,01,A,04,04,04,000418,U,190,09303
2650052,02,01,A,02,01,04,000418,U,190,09303
2650052,03,01,A,02,02,04,000418,U,190,09303
2650052,04,01,B,02,02,02,000418,U,190,09303
2650052,05,01,A,02,04,07,000418,U,190,09303
2650055,01,01,B,02,02,04,000491,U,191,09304
2650055,03,01,B,01,01,01,000491,U,191,09304
2650055,04,01,B,02,02,04,000491,U,191,09304
2650055,05,01,B,01,01,05,000491,U,191,09304
2650056,01,01,B,02,02,02,000456,U,189,09305
2650056,02,01,B,01,01,01,000456,U,189,09305
2650056,03,01,B,03,03,03,000456,U,189,09305
2650056,04,01,A,01,01,03,000456,U,189,09305
2650056,05,01,B,01,02,05,000456,U,189,09305
2650057,01,01,B,02,03,04,000377,C,185,09306
2650057,02,01,A,01,01,02,000377,C,185,09306
2650057,03,01,A,02,04,05,000377,C,185,09306
2650057,04,01,A,01,01,01,000377,C,185,09306
2650057,05,01,B,01,01,04,000377,C,185,09306
2650057,06,01,A,01,01,04,000377,C,185,09306
2650057,07,01,B,03,04,04,000377,C,185,09306
2650057,08,01,B,02,02,05,000377,C,185,09306
2650057,09,01,B,03,02,03,000377,C,185,09306
2650057,10,01,B,01,01,01,000377,C,185,09306
2650057,11,01,B,02,02,04,000377,C,185,09306
2650057,12,01,A,01,01,04,000377,C,185,09306
2650057,13,01,A,02,02,03,000377,C,185,09306
2650057,14,01,A,01,02,03,000377,C,185,09306
2650057,15,01,B,01,01,01,000377,C,185,09306
2650057,16,01,A,01,01,02,000377,C,185,09306
2650057,17,01,B,01,01,01,000377,C,185,09306
2650057,18,01,B,01,02,04,000377,C,185,09306
2650057,19,01,A,01,01,01,000377,C,185,09306
2650057,20,01,B,01,01,03,000377,C,185,09306
2650058,01,01,B,02,01,03,000536,C,184,09307
2650058,02,01,B,04,03,05,000536,C,184,09307
2650058,03,01,B,01,01,02,000536,C,184,09307
2650058,04,01,B,02,01,06,000536,C,184,09307
2650058,05,01,B,01,03,04,000536,C,184,09307
2650058,06,01,B,02,02,03,000536,C,184,09307
2650058,07,01,B,02,01,04,000536,C,184,09307
2650058,08,01,B,01,04,07,000536,C,184,09307
2650058,09,01,B,02,02,03,000536,C,184,09307
2650058,10,01,B,02,01,04,000536,C,184,09307
2650058,11,01,B,01,01,02,000536,C,184,09307
2650058,12,01,A,02,03,06,000536,C,184,09307
2650058,13,01,B,02,03,04,000536,C,184,09307
2650058,14,01,A,02,03,05,000536,C,184,09307
2650058,15,01,A,01,01,05,000536,C,184,09307
2650058,16,01,B,01,02,04,000536,C,184,09307
2650058,17,01,A,01,01,01,000536,C,184,09307
2650058,18,01,B,01,01,01,000536,C,184,09307
2650058,19,01,A,01,01,05,000536,C,184,09307
2650058,20,01,B,02,01,04,000536,C,184,09307
2650059,01,01,A,02,02,04,000476,U,190,09308
2650059,02,01,B,01,01,01,000476,U,190,09308
2650059,03,01,B,02,03,04,000476,U,190,09308
2650059,04,01,C,02,03,05,000000,U,190,09308
2650059,05,01,A,01,01,01,000476,U,190,09308
2650060,01,01,A,01,01,03,000478,U,189,09309
2650060,02,01,B,01,01,01,000478,U,189,09309
2650060,03,01,B,01,01,06,000478,U,189,09309
2650060,04,01,A,01,02,04,000478,U,189,09309
2650060,05,01,B,01,01,04,000478,U,189,09309
2650061,02,01,B,02,04,05,000391,U,190,09310
2650061,03,01,A,02,02,08,000391,U,190,09310
2650061,05,01,A,02,02,03,000391,U,190,09310
2650062,02,01,B,02,02,04,000485,U,189,09311
2650062,03,01,B,02,02,05,000485,U,189,09311
2650062,04,01,B,02,01,06,000485,U,189,09311
2650062,05,01,B,02,01,07,000485,U,189,09311
2650063,01,01,B,03,01,04,000569,U,191,09312
2650063,02,01,A,02,02,03,000569,U,191,09312
2650063,03,01,B,01,02,04,000569,U,191,09312
2650063,04,01,B,01,01,02,000569,U,191,09312
2650063,05,01,B,02,01,04,000569,U,191,09312
2650064,02,01,B,02,02,05,000415,U,190,09313
2650064,03,01,A,01,01,01,000415,U,190,09313
2650064,05,01,B,01,01,02,000415,U,190,09313
2650066,01,01,C,05,03,05,000000,U,190,09314
2650066,02,01,B,01,01,03,000429,U,190,09314
2650066,03,01,A,01,01,04,000429,U,190,09314
2650066,05,01,A,01,01,02,000429,U,190,09314
2650067,01,01,B,02,03,04,000452,C,184,09315
2650067,02,01,B,01,02,02,000452,C,184,09315
2650067,03,01,B,05,05,05,000452,C,184,09315
2650067,04,01,A,01,04,06,000452,C,184,09315
2650067,05,01,B,02,01,03,000452,C,184,09315
2650067,06,01,B,01,01,02,000452,C,184,09315
2650067,07,01,A,01,02,02,000452,C,184,09315
2650067,09,01,A,03,01,03,000452,C,184,09315
2650067,10,01,A,02,03,04,000452,C,184,09315
2650067,11,01,B,01,03,03,000452,C,184,09315
2650067,12,01,A,03,01,03,000452,C,184,09315
2650067,13,01,B,01,01,02,000452,C,184,09315
2650067,14,01,A,01,02,15,000452,C,184,09315
2650067,15,01,A,01,04,04,000452,C,184,09315
2650067,16,01,B,01,01,01,000452,C,184,09315
2650067,17,01,B,01,01,06,000452,C,184,09315
2650067,18,01,B,01,03,03,000452,C,184,09315
2650067,19,01,B,01,02,02,000452,C,184,09315
2650067,20,01,A,04,01,07,000452,C,184,09315
2650071,01,01,B,01,01,02,000375,U,190,09316
2650071,02,01,B,01,01,04,000375,U,190,09316
2650071,03,01,C,02,01,02,000000,U,190,09316
2650071,04,01,B,02,01,02,000375,U,190,09316
2650071,05,01,B,01,01,01,000375,U,190,09316
2650072,01,01,B,01,02,05,000466,U,189,09317
2650072,02,01,B,03,02,03,000466,U,189,09317
2650072,03,01,B,02,01,04,000466,U,189,09317
2650072,04,01,A,02,03,04,000466,U,189,09317
2650072,05,01,A,04,03,06,000466,U,189,09317
2650073,01,01,B,02,02,03,000491,U,190,09318
2650073,02,01,A,01,01,07,000491,U,190,09318
2650073,03,01,B,02,01,04,000491,U,190,09318
2650073,04,01,B,02,03,06,000491,U,190,09318
2650073,05,01,A,02,02,03,000491,U,190,09318
2650074,01,01,B,01,03,03,000456,U,191,09319
2650074,02,01,B,01,01,02,000456,U,191,09319
2650074,03,01,B,01,01,04,000456,U,191,09319
2650074,04,01,B,01,01,01,000456,U,191,09319
2650074,05,01,A,01,01,02,000456,U,191,09319
2650075,01,01,B,05,06,07,000424,U,189,09320
2650075,04,01,A,02,02,01,000424,U,189,09320
2650075,05,01,A,01,01,03,000424,U,189,09320
2650078,01,01,B,02,04,04,000444,C,184,09321
2650078,02,01,A,02,02,05,000444,C,184,09321
2650078,03,01,B,02,03,06,000444,C,184,09321
2650078,04,01,B,02,02,04,000444,C,184,09321
2650078,05,01,A,01,02,04,000444,C,184,09321
2650078,06,01,B,02,02,04,000444,C,184,09321
2650078,07,01,A,01,01,01,000444,C,184,09321
2650078,08,01,B,01,01,04,000444,C,184,09321
2650078,09,01,B,01,02,04,000444,C,184,09321
2650078,10,01,A,01,01,02,000444,C,184,09321
2650078,11,01,B,01,04,04,000444,C,184,09321
2650078,13,01,B,02,01,03,000444,C,184,09321
2650078,14,01,B,03,03,07,000444,C,184,09321
2650078,15,01,B,02,02,03,000444,C,184,09321
2650078,16,01,B,02,02,03,000444,C,184,09321
2650078,17,01,B,01,01,01,000444,C,184,09321
2650078,18,01,B,02,02,02,000444,C,184,09321
2650078,19,01,B,02,02,08,000444,C,184,09321
2650079,01,01,B,02,01,05,000429,U,190,09322
2650079,02,01,B,01,03,03,000429,U,190,09322
2650079,03,01,B,01,03,03,000429,U,190,09322
2650079,04,01,B,02,02,02,000429,U,190,09322
2650079,05,01,A,02,01,04,000429,U,190,09322
2650080,02,01,B,01,01,01,000515,U,191,09323
2650080,03,01,B,02,01,03,000515,U,191,09323
2650080,05,01,C,01,02,04,000000,U,191,09323
2650081,01,01,A,02,01,03,000521,U,189,09324
2650081,02,01,B,01,02,04,000521,U,189,09324
2650081,03,01,B,01,01,06,000521,U,189,09324
2650081,04,01,B,01,02,06,000521,U,189,09324
2650081,05,01,A,01,02,04,000521,U,189,09324
2650082,01,01,A,01,01,01,000639,U,188,09325
2650082,02,01,B,05,01,05,000639,U,188,09325
2650082,03,01,B,04,03,04,000639,U,188,09325
2650082,03,02,B,02,02,03,000639,U,188,09325
2650082,04,01,A,01,01,03,000639,U,188,09325
2650082,05,01,A,02,02,04,000639,U,188,09325
2650083,01,01,A,04,06,03,000478,U,190,09326
2650083,02,01,A,02,02,06,000478,U,190,09326
2650083,04,01,B,04,04,04,000478,U,190,09326
2650083,05,01,B,04,04,04,000478,U,190,09326
2650084,02,01,B,01,01,02,000443,U,189,09327
2650084,03,01,B,01,04,03,000443,U,189,09327
2650084,04,01,B,01,02,02,000443,U,189,09327
2650084,05,01,B,01,02,03,000443,U,189,09327
2650085,01,01,B,01,01,04,000443,U,190,09328
2650085,03,01,A,02,02,04,000443,U,190,09328
2650085,04,01,B,01,01,01,000443,U,190,09328
2650085,05,01,B,01,01,03,000443,U,190,09328
2650086,01,01,A,01,01,03,000452,U,189,09329
2650086,03,01,A,01,01,01,000452,U,189,09329
2650087,01,01,B,03,03,03,000643,C,184,09330
2650087,02,01,B,05,05,05,000643,C,184,09330
2650087,03,01,B,01,01,02,000643,C,184,09330
2650087,04,01,C,02,04,05,000000,C,184,09330
2650087,05,01,B,01,01,01,000643,C,184,09330
2650087,06,01,B,02,01,04,000643,C,184,09330
2650087,07,01,B,02,03,05,000643,C,184,09330
2650087,08,01,B,01,02,04,000643,C,184,09330
2650087,09,01,B,02,02,05,000643,C,184,09330
2650087,10,01,A,02,02,03,000643,C,184,09330
2650087,11,01,A,02,01,05,000643,C,184,09330
2650087,12,01,B,01,01,03,000643,C,184,09330
2650087,13,01,B,01,01,02,000643,C,184,09330
2650087,14,01,B,03,03,05,000643,C,184,09330
2650087,14,02,A,02,02,03,000643,C,184,09330
2650087,15,01,B,02,02,05,000643,C,184,09330
2650087,16,01,A,02,01,05,000643,C,184,09330
2650087,17,01,B,02,02,08,000643,C,184,09330
2650087,18,01,B,02,01,06,000643,C,184,09330
2650087,19,01,B,02,01,04,000643,C,184,09330
2650087,20,01,B,01,01,06,000643,C,184,09330
2650090,01,01,B,06,02,07,000498,U,189,09331
2650090,02,01,A,01,02,05,000498,U,189,09331
2650090,03,01,A,01,01,02,000498,U,189,09331
2650090,04,01,B,04,04,01,000498,U,189,09331
2650090,05,01,A,02,01,05,000498,U,189,09331
2650091,01,01,A,02,02,02,000447,U,190,09332
2650091,01,02,B,01,01,03,000447,U,190,09332
2650091,02,01,A,01,01,02,000447,U,190,09332
2650091,04,01,B,01,02,04,000447,U,190,09332
2650091,05,01,B,02,02,06,000447,U,190,09332
2650092,01,01,B,04,02,04,000436,U,189,09333
2650092,02,01,C,01,02,04,000000,U,189,09333
2650092,03,01,B,01,01,02,000436,U,189,09333
2650092,04,01,B,02,02,04,000436,U,189,09333
2650092,05,01,B,01,01,05,000436,U,189,09333
2650093,01,01,A,01,02,02,000418,U,190,09334
2650093,02,01,B,03,03,03,000418,U,190,09334
2650093,04,01,B,01,01,02,000418,U,190,09334
2650093,05,01,B,02,01,06,000418,U,190,09334
2650094,01,01,A,01,01,04,000495,U,189,09335
2650094,03,01,A,02,02,03,000495,U,189,09335
2650094,05,01,B,02,03,04,000495,U,189,09335
2650097,01,01,B,01,01,01,000479,C,184,09336
2650097,02,01,A,01,02,05,000479,C,184,09336
2650097,03,01,B,01,01,01,000479,C,184,09336
2650097,04,01,B,01,02,06,000479,C,184,09336
2650097,05,01,B,03,03,04,000479,C,184,09336
2650097,06,01,B,02,01,04,000479,C,184,09336
2650097,07,01,B,02,02,03,000479,C,184,09336
2650097,08,01,B,01,01,01,000479,C,184,09336
2650097,09,01,B,02,04,04,000479,C,184,09336
2650097,10,01,B,01,02,05,000479,C,184,09336
2650097,11,01,A,01,01,01,000479,C,184,09336
2650097,12,01,B,02,02,03,000479,C,184,09336
2650097,13,01,B,02,02,02,000479,C,184,09336
2650097,14,01,B,01,01,01,000479,C,184,09336
2650097,15,01,B,01,01,02,000479,C,184,09336
2650097,16,01,B,02,01,03,000479,C,184,09336
2650097,17,01,A,02,04,04,000479,C,184,09336
2650097,18,01,B,01,02,03,000479,C,184,09336
2650097,19,01,A,01,02,02,000479,C,184,09336
2650098,01,01,B,07,01,07,000477,U,190,09337
2650098,02,01,B,02,01,04,000477,U,190,09337
2650098,03,01,B,03,03,04,000477,U,190,09337
2650098,04,01,B,02,01,03,000477,U,190,09337
2650098,05,01,B,01,01,07,000477,U,190,09337
2650099,01,01,B,02,01,03,000515,U,191,09338
2650099,02,01,B,01,01,03,000515,U,191,09338
2650099,03,01,B,02,01,04,000515,U,191,09338
2650099,05,01,B,01,01,04,000515,U,191,09338
2650100,02,01,B,01,01,02,000331,U,189,09339
2650100,03,01,A,01,01,04,000331,U,189,09339
2650100,04,01,B,01,02,03,000331,U,189,09339
2650100,05,01,B,02,02,02,000331,U,189,09339
2650101,01,01,A,01,02,02,000481,U,190,09340
2650101,02,01,B,01,01,01,000481,U,190,09340
2650101,03,01,B,02,01,02,000481,U,190,09340
2650101,04,01,A,02,02,02,000481,U,190,09340
2650102,01,01,B,01,02,03,000411,U,189,09341
2650102,02,01,B,03,02,06,000411,U,189,09341
2650102,03,01,B,01,01,02,000411,U,189,09341
2650102,04,01,A,02,01,02,000411,U,189,09341
2650102,05,01,A,01,01,01,000411,U,189,09341
